SubjectID,VideoID,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,predefinedlabel,user-definedlabeln
0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+01,3.400000000000000000e+01,1.090000000000000000e+02,3.965000000000000000e+05,1.760700000000000000e+05,1.210100000000000000e+04,1.861100000000000000e+04,1.253500000000000000e+04,1.773900000000000000e+04,2.386000000000000000e+04,1.022000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,3.800000000000000000e+01,5.300000000000000000e+01,4.400000000000000000e+01,1.859121000000000000e+06,7.825740000000000000e+05,7.813700000000000000e+04,4.038000000000000000e+04,6.045000000000000000e+04,3.894100000000000000e+04,7.398900000000000000e+04,2.675700000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+01,3.995580000000000000e+05,1.119670000000000000e+05,5.754900000000000000e+04,3.229600000000000000e+04,4.085700000000000000e+04,7.696100000000000000e+04,7.172500000000000000e+04,1.876000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,5.100000000000000000e+01,5.400000000000000000e+01,4.000000000000000000e+00,3.744660000000000000e+05,1.978000000000000000e+04,2.098000000000000000e+03,1.228000000000000000e+03,1.488000000000000000e+03,4.531000000000000000e+03,7.527000000000000000e+03,1.384000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,5.700000000000000000e+01,6.300000000000000000e+01,6.800000000000000000e+01,1.348130000000000000e+05,4.521000000000000000e+04,2.132900000000000000e+04,1.191000000000000000e+03,2.290000000000000000e+03,1.036000000000000000e+04,1.958900000000000000e+04,3.951000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,9.300000000000000000e+01,5.600000000000000000e+01,-8.200000000000000000e+01,2.113418000000000000e+06,2.339540000000000000e+05,1.044800000000000000e+04,1.745600000000000000e+04,1.937800000000000000e+04,1.626670000000000000e+05,7.639700000000000000e+04,1.224400000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,6.900000000000000000e+01,5.600000000000000000e+01,1.010000000000000000e+02,6.451550000000000000e+05,3.113830000000000000e+05,1.047760000000000000e+05,2.177200000000000000e+04,3.463300000000000000e+04,3.264800000000000000e+04,1.029940000000000000e+05,3.469700000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+01,6.100000000000000000e+01,-5.500000000000000000e+01,2.280312000000000000e+06,2.626670000000000000e+05,5.606000000000000000e+04,4.201400000000000000e+04,1.620300000000000000e+04,1.456500000000000000e+05,9.046700000000000000e+04,3.689500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,6.900000000000000000e+01,7.500000000000000000e+01,3.500000000000000000e+01,8.019180000000000000e+05,3.374100000000000000e+04,5.908700000000000000e+04,4.935000000000000000e+04,7.109000000000000000e+03,9.352000000000000000e+03,2.056100000000000000e+04,2.939400000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,4.800000000000000000e+01,7.000000000000000000e+01,3.400000000000000000e+01,5.873640000000000000e+05,9.801900000000000000e+04,1.513000000000000000e+03,5.850000000000000000e+03,7.152000000000000000e+03,1.244300000000000000e+04,1.607300000000000000e+04,9.387000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.400000000000000000e+01,7.000000000000000000e+01,4.300000000000000000e+01,1.936870000000000000e+05,6.108000000000000000e+04,1.862900000000000000e+04,7.330000000000000000e+03,1.860000000000000000e+03,5.997000000000000000e+03,8.520000000000000000e+03,4.848000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.600000000000000000e+01,7.800000000000000000e+01,8.900000000000000000e+01,3.569220000000000000e+05,2.231100000000000000e+04,9.649000000000000000e+03,5.361000000000000000e+03,2.212000000000000000e+03,7.395000000000000000e+03,1.119200000000000000e+04,5.888000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.700000000000000000e+01,6.400000000000000000e+01,6.700000000000000000e+01,6.886580000000000000e+05,7.169900000000000000e+04,4.344500000000000000e+04,4.488000000000000000e+03,1.087800000000000000e+04,3.077000000000000000e+04,2.067500000000000000e+04,3.987000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.400000000000000000e+01,6.600000000000000000e+01,1.060000000000000000e+02,2.038853000000000000e+06,1.309630000000000000e+05,2.705600000000000000e+04,4.124300000000000000e+04,1.475300000000000000e+04,2.998300000000000000e+04,3.361000000000000000e+04,1.342000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.500000000000000000e+01,6.600000000000000000e+01,-1.040000000000000000e+02,8.824310000000000000e+05,2.338010000000000000e+05,1.029190000000000000e+05,4.113000000000000000e+04,3.960200000000000000e+04,2.364000000000000000e+04,2.455800000000000000e+04,2.425800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.400000000000000000e+01,5.600000000000000000e+01,-1.900000000000000000e+01,1.505164000000000000e+06,9.141800000000000000e+04,7.860000000000000000e+03,1.888000000000000000e+04,1.939400000000000000e+04,4.389300000000000000e+04,1.214400000000000000e+04,1.000200000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.400000000000000000e+01,5.300000000000000000e+01,6.500000000000000000e+01,1.257190000000000000e+05,3.505600000000000000e+04,6.787000000000000000e+03,4.767000000000000000e+03,5.661000000000000000e+03,3.365000000000000000e+03,3.523000000000000000e+03,3.078000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.600000000000000000e+01,3.800000000000000000e+01,-3.000000000000000000e+00,2.215155000000000000e+06,8.921820000000000000e+05,5.970000000000000000e+03,8.556500000000000000e+04,8.996500000000000000e+04,8.585700000000000000e+04,4.931900000000000000e+04,7.084600000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+01,3.700000000000000000e+01,1.570000000000000000e+02,5.846680000000000000e+05,8.899000000000000000e+04,2.816700000000000000e+04,2.844300000000000000e+04,1.141100000000000000e+04,3.861400000000000000e+04,2.186100000000000000e+04,8.650000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.700000000000000000e+01,4.100000000000000000e+01,-3.000000000000000000e+01,7.550700000000000000e+05,7.920000000000000000e+04,9.709000000000000000e+03,2.207700000000000000e+04,8.517000000000000000e+03,2.626900000000000000e+04,1.599000000000000000e+04,1.122000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+01,4.100000000000000000e+01,4.200000000000000000e+01,2.198912000000000000e+06,4.663270000000000000e+05,1.438130000000000000e+05,3.080700000000000000e+04,2.598600000000000000e+04,6.249200000000000000e+04,4.159600000000000000e+04,2.491300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.800000000000000000e+01,5.100000000000000000e+01,3.400000000000000000e+01,3.741560000000000000e+05,6.350500000000000000e+04,1.504100000000000000e+04,9.317000000000000000e+03,8.337000000000000000e+03,1.848200000000000000e+04,1.209000000000000000e+04,8.062000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.100000000000000000e+01,4.800000000000000000e+01,4.400000000000000000e+01,1.506070000000000000e+05,2.014200000000000000e+04,3.150000000000000000e+03,3.377000000000000000e+03,1.168000000000000000e+03,3.488000000000000000e+03,2.183000000000000000e+03,2.135000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.100000000000000000e+01,4.400000000000000000e+01,5.800000000000000000e+01,8.212540000000000000e+05,2.041970000000000000e+05,4.101000000000000000e+04,3.638000000000000000e+03,7.889000000000000000e+03,6.826000000000000000e+03,3.967000000000000000e+03,1.449900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,4.400000000000000000e+01,5.600000000000000000e+01,1.045858000000000000e+06,8.757400000000000000e+04,2.012600000000000000e+04,7.574000000000000000e+03,4.920000000000000000e+03,8.858000000000000000e+03,6.964000000000000000e+03,1.237500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,3.800000000000000000e+01,1.090000000000000000e+02,1.154269000000000000e+06,8.269460000000000000e+05,7.443000000000000000e+04,4.804500000000000000e+04,5.136900000000000000e+04,8.098400000000000000e+04,1.237040000000000000e+05,3.820000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+01,1.130000000000000000e+02,9.277840000000000000e+05,1.191360000000000000e+05,4.273000000000000000e+04,6.620000000000000000e+03,1.723200000000000000e+04,1.478500000000000000e+04,2.210000000000000000e+04,6.289000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.300000000000000000e+01,4.100000000000000000e+01,1.460000000000000000e+02,8.756460000000000000e+05,7.391300000000000000e+04,9.181000000000000000e+03,1.433300000000000000e+04,6.330000000000000000e+03,1.551800000000000000e+04,1.578100000000000000e+04,6.973000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.900000000000000000e+01,3.700000000000000000e+01,1.040000000000000000e+02,3.055050000000000000e+05,1.486490000000000000e+05,8.866000000000000000e+03,1.599800000000000000e+04,3.471000000000000000e+03,2.571400000000000000e+04,1.115700000000000000e+04,8.613000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.400000000000000000e+01,4.700000000000000000e+01,1.440000000000000000e+02,1.181190000000000000e+05,1.594600000000000000e+04,1.009400000000000000e+04,2.627000000000000000e+03,4.310000000000000000e+03,1.214900000000000000e+04,4.446000000000000000e+03,6.740000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.100000000000000000e+01,4.300000000000000000e+01,1.020000000000000000e+02,3.091240000000000000e+05,3.715400000000000000e+04,4.034000000000000000e+03,5.649000000000000000e+03,5.170000000000000000e+03,2.508000000000000000e+03,2.864000000000000000e+03,9.130000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+01,3.500000000000000000e+01,-2.500000000000000000e+01,9.209100000000000000e+04,6.831300000000000000e+04,3.746000000000000000e+03,3.217000000000000000e+03,7.404000000000000000e+03,5.410000000000000000e+03,7.251000000000000000e+03,3.090000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.900000000000000000e+01,3.000000000000000000e+01,1.330000000000000000e+02,1.002174000000000000e+06,2.510190000000000000e+05,2.435600000000000000e+04,4.628000000000000000e+03,8.085000000000000000e+03,3.407700000000000000e+04,4.801400000000000000e+04,4.769000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.600000000000000000e+01,2.700000000000000000e+01,-8.100000000000000000e+01,7.417600000000000000e+05,3.179100000000000000e+04,4.539000000000000000e+03,7.476000000000000000e+03,7.145000000000000000e+03,4.332000000000000000e+03,6.916000000000000000e+03,4.824000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,1.600000000000000000e+01,1.070000000000000000e+02,1.260087000000000000e+06,3.247660000000000000e+05,9.021000000000000000e+03,1.400000000000000000e+04,7.357000000000000000e+03,2.029300000000000000e+04,2.015100000000000000e+04,7.443000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+01,6.900000000000000000e+01,3.780950000000000000e+05,1.416590000000000000e+05,1.401530000000000000e+05,4.393600000000000000e+04,8.549000000000000000e+03,2.690900000000000000e+04,1.872300000000000000e+04,1.591500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,3.800000000000000000e+01,1.980000000000000000e+02,4.160040000000000000e+05,1.811549000000000000e+06,1.021190000000000000e+05,4.985500000000000000e+04,7.375400000000000000e+04,7.273900000000000000e+04,6.181900000000000000e+04,6.087300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,5.400000000000000000e+01,8.600000000000000000e+01,2.646420000000000000e+05,2.558100000000000000e+04,5.293800000000000000e+04,1.743000000000000000e+04,5.711000000000000000e+03,7.703000000000000000e+03,3.971100000000000000e+04,4.725000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,6.300000000000000000e+01,5.800000000000000000e+01,1.358366000000000000e+06,1.845590000000000000e+05,1.795600000000000000e+04,1.736400000000000000e+04,7.372000000000000000e+03,1.864100000000000000e+04,1.348600000000000000e+04,1.168300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000000e+01,5.700000000000000000e+01,9.923350000000000000e+05,2.887500000000000000e+04,6.509800000000000000e+04,4.345000000000000000e+03,1.390800000000000000e+04,1.605300000000000000e+04,3.359600000000000000e+04,6.653000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+01,6.900000000000000000e+01,4.500000000000000000e+01,6.768820000000000000e+05,3.395800000000000000e+05,2.978700000000000000e+04,2.618600000000000000e+04,5.748000000000000000e+03,6.370900000000000000e+04,1.304200000000000000e+04,1.086000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+01,5.100000000000000000e+01,-2.000000000000000000e+00,1.370830000000000000e+05,1.870390000000000000e+05,3.270000000000000000e+04,2.727300000000000000e+04,6.483000000000000000e+03,2.275000000000000000e+04,2.667000000000000000e+04,1.516100000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.700000000000000000e+01,5.600000000000000000e+01,-5.400000000000000000e+01,2.927619000000000000e+06,4.630010000000000000e+05,8.956000000000000000e+04,6.032500000000000000e+04,2.911400000000000000e+04,4.333700000000000000e+04,4.594200000000000000e+04,4.794000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.700000000000000000e+01,4.400000000000000000e+01,1.240000000000000000e+02,4.838100000000000000e+05,1.434650000000000000e+05,3.818100000000000000e+04,2.439500000000000000e+04,5.390000000000000000e+03,3.184400000000000000e+04,2.109600000000000000e+04,1.027500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.300000000000000000e+01,5.100000000000000000e+01,3.400000000000000000e+01,7.377590000000000000e+05,4.177000000000000000e+04,5.475000000000000000e+03,7.670000000000000000e+03,9.220000000000000000e+02,5.487000000000000000e+03,7.242000000000000000e+03,2.282000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+01,5.100000000000000000e+01,9.900000000000000000e+01,8.961160000000000000e+05,6.250900000000000000e+04,3.093000000000000000e+03,2.183600000000000000e+04,1.218500000000000000e+04,1.850900000000000000e+04,1.540200000000000000e+04,6.506000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+01,5.600000000000000000e+01,-1.070000000000000000e+02,5.675510000000000000e+05,1.552770000000000000e+05,4.663000000000000000e+04,5.155400000000000000e+04,1.034900000000000000e+04,3.995100000000000000e+04,5.137200000000000000e+04,6.393000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.800000000000000000e+01,3.800000000000000000e+01,-3.640000000000000000e+02,1.731540000000000000e+05,4.788490000000000000e+05,6.854000000000000000e+03,2.384000000000000000e+04,1.617900000000000000e+04,7.216200000000000000e+04,2.922500000000000000e+04,1.398800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.800000000000000000e+01,3.800000000000000000e+01,1.240000000000000000e+02,2.704160000000000000e+05,4.747900000000000000e+04,3.420000000000000000e+03,1.097000000000000000e+04,2.780000000000000000e+03,6.740000000000000000e+03,8.137000000000000000e+03,3.536000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.700000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,5.665960000000000000e+05,3.019700000000000000e+05,6.619800000000000000e+04,1.289600000000000000e+04,4.286800000000000000e+04,5.918000000000000000e+04,7.987000000000000000e+04,6.110100000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.600000000000000000e+01,2.300000000000000000e+01,5.000000000000000000e+01,1.430844000000000000e+06,2.882070000000000000e+05,2.640100000000000000e+04,1.103200000000000000e+04,7.357000000000000000e+03,1.759000000000000000e+04,1.700100000000000000e+04,1.304800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+01,3.800000000000000000e+01,6.500000000000000000e+01,1.075242000000000000e+06,8.367020000000000000e+05,1.394620000000000000e+05,1.229270000000000000e+05,8.475300000000000000e+04,6.451800000000000000e+04,1.293260000000000000e+05,4.573000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,3.700000000000000000e+01,0.000000000000000000e+00,7.613690000000000000e+05,1.731440000000000000e+05,2.647000000000000000e+04,1.770800000000000000e+04,1.667600000000000000e+04,2.196400000000000000e+04,5.253700000000000000e+04,1.510300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,4.000000000000000000e+01,-2.100000000000000000e+01,1.525677000000000000e+06,4.229210000000000000e+05,1.411180000000000000e+05,3.630000000000000000e+04,6.365000000000000000e+04,1.009270000000000000e+05,4.288100000000000000e+04,7.585900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+01,-8.700000000000000000e+01,4.177020000000000000e+05,4.329990000000000000e+05,2.432500000000000000e+04,3.438000000000000000e+04,2.178000000000000000e+04,3.540700000000000000e+04,1.980100000000000000e+04,1.041800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.100000000000000000e+01,3.400000000000000000e+01,9.000000000000000000e+01,5.616150000000000000e+05,2.376540000000000000e+05,1.945000000000000000e+04,2.232200000000000000e+04,8.214000000000000000e+03,1.858700000000000000e+04,5.039600000000000000e+04,1.221100000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.700000000000000000e+01,3.800000000000000000e+01,-9.000000000000000000e+01,6.142680000000000000e+05,2.389400000000000000e+04,1.132700000000000000e+04,5.828000000000000000e+03,5.849000000000000000e+03,2.067400000000000000e+04,2.761200000000000000e+04,7.882000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.600000000000000000e+01,3.800000000000000000e+01,1.630000000000000000e+02,3.361690000000000000e+05,1.338590000000000000e+05,3.062300000000000000e+04,1.705500000000000000e+04,2.000200000000000000e+04,1.070400000000000000e+04,2.533400000000000000e+04,6.153000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.500000000000000000e+01,4.100000000000000000e+01,9.700000000000000000e+01,7.731540000000000000e+05,7.766300000000000000e+04,1.089900000000000000e+04,6.145000000000000000e+03,1.337000000000000000e+04,1.361200000000000000e+04,1.317900000000000000e+04,5.579000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.800000000000000000e+01,4.700000000000000000e+01,2.500000000000000000e+02,9.374260000000000000e+05,2.912810000000000000e+05,6.867800000000000000e+04,2.898400000000000000e+04,1.274700000000000000e+04,3.343900000000000000e+04,1.652700000000000000e+04,5.549000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.400000000000000000e+01,5.000000000000000000e+01,-6.200000000000000000e+01,3.457270000000000000e+05,5.949700000000000000e+04,3.252000000000000000e+04,4.562000000000000000e+03,7.404000000000000000e+03,1.219100000000000000e+04,1.742800000000000000e+04,3.670000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.800000000000000000e+01,4.400000000000000000e+01,-1.300000000000000000e+01,7.480930000000000000e+05,8.102700000000000000e+04,6.924000000000000000e+03,1.232800000000000000e+04,5.729000000000000000e+03,2.862300000000000000e+04,1.922900000000000000e+04,7.293000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+01,4.300000000000000000e+01,2.240000000000000000e+02,1.138044000000000000e+06,5.205740000000000000e+05,4.531500000000000000e+04,4.775700000000000000e+04,3.360000000000000000e+04,4.247400000000000000e+04,6.418300000000000000e+04,3.185100000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.900000000000000000e+01,3.500000000000000000e+01,-5.300000000000000000e+01,7.061980000000000000e+05,3.273650000000000000e+05,1.381300000000000000e+04,2.586500000000000000e+04,2.336100000000000000e+04,3.125700000000000000e+04,2.517500000000000000e+04,8.727000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.900000000000000000e+01,2.600000000000000000e+01,-7.400000000000000000e+01,1.926370000000000000e+05,4.772720000000000000e+05,6.187900000000000000e+04,5.448800000000000000e+04,1.159900000000000000e+04,7.614100000000000000e+04,5.812800000000000000e+04,4.593500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,1.300000000000000000e+01,4.400000000000000000e+01,3.686350000000000000e+05,1.635021000000000000e+06,4.712600000000000000e+04,1.685500000000000000e+04,4.950600000000000000e+04,4.970600000000000000e+04,3.703800000000000000e+04,3.499900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+01,2.300000000000000000e+01,1.080000000000000000e+02,1.121951000000000000e+06,5.995800000000000000e+04,4.369000000000000000e+04,2.208500000000000000e+04,2.831700000000000000e+04,8.674400000000000000e+04,5.764400000000000000e+04,2.122100000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.700000000000000000e+01,2.700000000000000000e+01,3.200000000000000000e+01,8.827090000000000000e+05,2.209930000000000000e+05,3.987700000000000000e+04,1.667900000000000000e+04,6.035900000000000000e+04,4.275800000000000000e+04,9.473900000000000000e+04,5.077100000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.600000000000000000e+01,1.700000000000000000e+01,3.500000000000000000e+01,9.561600000000000000e+04,1.420900000000000000e+05,4.478000000000000000e+03,8.781000000000000000e+03,1.239200000000000000e+04,7.008000000000000000e+03,1.631700000000000000e+04,1.253100000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,5.100000000000000000e+01,4.400000000000000000e+01,-7.000000000000000000e+00,7.054600000000000000e+04,9.657000000000000000e+03,5.901000000000000000e+03,9.732000000000000000e+03,5.869000000000000000e+03,1.099600000000000000e+04,1.064300000000000000e+04,4.754000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.400000000000000000e+01,4.100000000000000000e+01,-8.500000000000000000e+01,9.704120000000000000e+05,3.391130000000000000e+05,4.065000000000000000e+04,7.183900000000000000e+04,2.935800000000000000e+04,3.758500000000000000e+04,4.996700000000000000e+04,3.936600000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.900000000000000000e+01,5.100000000000000000e+01,6.400000000000000000e+01,9.580900000000000000e+04,3.416600000000000000e+04,1.913200000000000000e+04,1.676000000000000000e+03,2.313000000000000000e+03,6.316000000000000000e+03,1.394000000000000000e+04,7.496000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.400000000000000000e+01,6.100000000000000000e+01,5.800000000000000000e+01,8.700440000000000000e+05,5.766510000000000000e+05,1.244880000000000000e+05,2.966000000000000000e+04,9.271000000000000000e+03,4.645000000000000000e+04,4.620600000000000000e+04,2.636300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.300000000000000000e+01,5.600000000000000000e+01,-2.500000000000000000e+01,1.540213000000000000e+06,2.713790000000000000e+05,9.726700000000000000e+04,3.064600000000000000e+04,3.800800000000000000e+04,5.739100000000000000e+04,5.139100000000000000e+04,1.837400000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.700000000000000000e+01,4.800000000000000000e+01,7.000000000000000000e+00,2.466830000000000000e+05,5.301500000000000000e+04,3.839000000000000000e+03,5.458000000000000000e+03,6.504000000000000000e+03,2.350800000000000000e+04,1.465800000000000000e+04,8.290000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.300000000000000000e+01,4.800000000000000000e+01,1.600000000000000000e+01,5.822970000000000000e+05,8.473600000000000000e+04,4.979900000000000000e+04,4.123100000000000000e+04,4.331000000000000000e+04,3.950600000000000000e+04,1.883900000000000000e+04,2.698900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,5.400000000000000000e+01,4.400000000000000000e+01,-4.900000000000000000e+01,1.954710000000000000e+05,5.245100000000000000e+04,3.660000000000000000e+02,1.216600000000000000e+04,4.176000000000000000e+03,1.485900000000000000e+04,5.873000000000000000e+03,6.287000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
